iteration,scenario,monitoring_cost_pct,monitoring_cost_euro,implementation_cost_pct,implementation_cost_euro,total_governance_cost_pct,total_governance_cost_euro,disbursement_lag_months,mobilization_ratio,gross_mobilization_ratio,net_mobilization_ratio,risk_premium_bps,mrv_reduction,lag_reduction,effective_lag_reduction,risk_premium_reduction_bps,effective_risk_premium_reduction_bps,bluewashing_risk_reduction,effective_bluewashing_reduction,legal_uncertainty_penalty,oracle_failure_risk,adoption_friction,gross_benefit,penalty_factor,net_benefit
3943,Blockchain-Enabled Governance,0.0241562310726003,2415623.10726003,0.005257842254500899,525784.2254500899,0.0294140733271012,2941407.33271012,3.2395073082611154,3.904515565378075,4.3806340368992185,3.904515565378075,272.3345029015452,0.17465764263450806,0.3587637940010463,0.3321217608095964,48.25142281175252,41.43912940819843,0.18566569169926092,0.17658016159484557,0.017987723491315367,0.04893488948476269,0.07426065181865102,0.29898807165451524,0.1411832647947291,0.15780480685978615
3944,Blockchain-Enabled Governance,0.029552857296649165,2955285.7296649166,0.005860946917531697,586094.6917531698,0.03541380421418086,3541380.4214180866,2.7295507219351594,4.143389414145327,4.602848722681484,4.143389414145327,279.8529250173505,0.19526098365693273,0.3359769752976854,0.3116073108560775,24.401802568406804,21.415734890037303,0.17183331853039935,0.16625795293188128,0.017390689658106587,0.03244635933357538,0.07253373365843184,0.22590660402363943,0.12237078265011381,0.10353582137352563
3945,Blockchain-Enabled Governance,0.022423908717911174,2242390.8717911174,0.0035712640789513275,357126.4078951327,0.025995172796862503,2599517.2796862503,2.652571964324108,4.226039635330148,4.944563441975699,4.226039635330148,290.03205368743875,0.2252977074654997,0.250724241802484,0.24462756613535536,22.66848126231995,18.647317684036736,0.21372923666163193,0.18985899743563237,0.041389332504220104,0.11168448266060124,0.024316259262761986,0.22072013323931394,0.17739007442758334,0.043330058811730604
3946,Blockchain-Enabled Governance,0.03387548852302278,3387548.852302278,0.007804809644547066,780480.9644547066,0.041680298167569844,4168029.8167569847,3.5516879440293043,4.004291386137136,4.427931752886867,4.004291386137136,313.2427330964592,0.2067441615528966,0.31730359746984416,0.2940523156818664,29.351350543280134,25.86688152823342,0.17579759254137933,0.16911567579672648,0.007428937768258386,0.03800914818034304,0.07327771249170123,0.24082947410361946,0.11871579844030265,0.12211367566331681
3947,Blockchain-Enabled Governance,0.022174461558641282,2217446.1558641284,0.00642454940233467,642454.940233467,0.028599010960975953,2859901.0960975955,3.9498897906836494,3.6209625618704724,4.59120106802807,3.6209625618704724,289.71864357874273,0.25377633073945177,0.24293990063954235,0.22100679051153918,28.798843763148977,21.27346315357007,0.1982592518890088,0.16991301412003845,0.028050775900338207,0.14297561147279725,0.09028204123844619,0.23652022560662733,0.26130842861158166,-0.024788203004954323
3948,Blockchain-Enabled Governance,0.02094241471387537,2094241.4713875372,0.0035445113534301066,354451.13534301065,0.02448692606730548,2448692.6067305477,2.5934699890690855,4.926758941201869,5.283089893263771,4.926758941201869,242.5614746431024,0.20684204556845695,0.2224683735668181,0.21912382867392696,38.09594672773878,34.88927299260448,0.16036194023749478,0.15266006681390318,0.021111757076302428,0.04802806334336689,0.015033799363335619,0.24798813401359177,0.08417361978300494,0.16381451423058682
3949,Blockchain-Enabled Governance,0.03144130687643162,3144130.6876431615,0.0052152783617355125,521527.8361735513,0.03665658523816713,3665658.5238167127,4.126175414178128,3.6640123097884714,4.145916084049643,3.6640123097884714,266.23103737128145,0.2605944975553435,0.26279892831879353,0.25186908756405696,18.801446112475027,16.122260114338204,0.2291937643985164,0.21608195270140917,0.04370039183763921,0.05720841372590206,0.04159012681162046,0.2259472684144246,0.14249893237516173,0.08344833603926288
3950,Blockchain-Enabled Governance,0.02665675228993468,2665675.228993468,0.004501567342286605,450156.7342286605,0.031158319632221286,3115831.9632221283,3.218977772473999,4.208165392888963,4.940368131490994,4.208165392888963,306.97569677528224,0.15450849975025455,0.29944360578785284,0.27115182378482555,21.3305182767414,17.515129786790556,0.2162737461102324,0.20013749096324088,0.009778441070634252,0.07461032805510767,0.09448116926253951,0.20688341726556317,0.1788699383882814,0.028013478877281756
3951,Blockchain-Enabled Governance,0.025806366388923276,2580636.6388923274,0.00545702486382834,545702.486382834,0.03126339125275161,3126339.1252751616,3.845488017597192,3.6347307134757765,4.177041679610341,3.6347307134757765,246.32733290203007,0.23731467490565694,0.2949838126268528,0.2808276776421869,22.785002723751106,19.160417856569296,0.17810951151672264,0.1656584384110752,0.04118128638755217,0.06990683989652298,0.04798953155634013,0.22526382202887374,0.15907765784041528,0.06618616418845846
3952,Blockchain-Enabled Governance,0.03815037409625589,3815037.4096255894,0.005168361488762483,516836.14887624834,0.04331873558501838,4331873.558501838,3.4295806569609657,3.9275395492922924,4.336745281367475,3.9275395492922924,284.40320977962466,0.1653099356209119,0.3330677230134008,0.31731608821677937,18.126674471812606,16.057743796738205,0.2074927537676853,0.20180880197486004,0.039451270800725115,0.027393495385333668,0.04729258858862075,0.20962292545773667,0.11413735477467954,0.09548557068305713
3953,Blockchain-Enabled Governance,0.039086608156900245,3908660.8156900243,0.007011468665777507,701146.8665777507,0.046098076822677754,4609807.682267775,3.818645625143016,4.181621237638757,4.644764695173051,4.181621237638757,313.1565605052127,0.1313433847867423,0.3023687517538568,0.28374097061374687,17.197538535542787,15.158829988905111,0.1988625668794299,0.1908025912088586,0.016409978947098846,0.04053038134350381,0.0616061713786942,0.18887730372827796,0.11854653166929686,0.0703307720589811
3954,Blockchain-Enabled Governance,0.03297872483172641,3297872.483172641,0.005841999527011723,584199.9527011723,0.03882072435873814,3882072.4358738135,3.8133450132933633,4.679330814844706,5.586751662113842,4.679330814844706,292.24145207910186,0.1472547888367535,0.27269463007308936,0.25724926958955374,30.303006458393874,24.309168668255253,0.1708280463440176,0.1544414300622296,0.045232410096291156,0.09592462498100715,0.05663976763824004,0.21778292801783816,0.19779680271553834,0.019986125302299818
3955,Blockchain-Enabled Governance,0.020240393186162112,2024039.3186162112,0.005272353004169823,527235.3004169823,0.025512746190331934,2551274.619033193,4.3444841217841965,4.41443958032491,5.1137740223391805,4.41443958032491,240.46529079283835,0.20842543149674,0.2528609092649472,0.2321407000410357,40.618781037110644,33.58331547432137,0.19826321681858078,0.18463933292766713,0.02254795134490859,0.06871614467639799,0.08194310968881667,0.2665506742256409,0.17320720571012327,0.09334346851551761
3956,Blockchain-Enabled Governance,0.030043458788790677,3004345.8788790675,0.004044198679385413,404419.8679385413,0.03408765746817609,3408765.746817609,3.280457880603877,4.177119345858296,4.829910937671797,4.177119345858296,282.38016697138306,0.1762678441471425,0.30723269596386427,0.30322876827274303,38.083990572003344,31.596578057338984,0.1930527808090881,0.16556992914853377,0.014953377333678625,0.14235926333396054,0.013032231737445608,0.2603571686944777,0.17034487240508478,0.09001229628939295
3957,Blockchain-Enabled Governance,0.04044079530922838,4044079.530922838,0.008522416089418547,852241.6089418547,0.04896321139864693,4896321.139864692,2.818426730779339,4.043529674136531,4.737271161752988,4.043529674136531,275.2491314512094,0.15365789479553915,0.3193578559580401,0.2973727783319052,22.42054089739091,18.458330558015284,0.18396151325964238,0.1664497516627184,0.01268829463202126,0.09519252851659235,0.06884151185253304,0.20676308997311815,0.17672233500114665,0.030040754971971506
3958,Blockchain-Enabled Governance,0.035464237886959335,3546423.7886959333,0.0046978275122614935,469782.7512261494,0.04016206539922083,4016206.539922083,3.233250806288179,3.9483545642375377,4.936866045910876,3.9483545642375377,312.10374746944325,0.21387107384880782,0.26525668719847956,0.2522584635833066,20.73079612579472,15.679682787577027,0.2321232627180138,0.20299420201728233,0.06916058836674809,0.1254896228824675,0.04900243515989831,0.216860400060568,0.2436526464091139,-0.026792246348545906
3959,Blockchain-Enabled Governance,0.021557878858148718,2155787.8858148716,0.003220716659866592,322071.66598665924,0.02477859551801531,2477859.5518015306,3.471466181748896,4.511920648902015,5.123717742183662,4.511920648902015,276.22989056673026,0.19878843964437665,0.3141899467383679,0.29774797806303516,32.38269355230955,27.552990949306047,0.18369752229694378,0.1706827860405612,0.02596452912966006,0.07084873053074993,0.05233130100443455,0.24906548269077014,0.14914456066484455,0.09992092202592559
3960,Blockchain-Enabled Governance,0.027104431504530613,2710443.1504530613,0.004667943692762023,466794.3692762023,0.03177237519729264,3177237.5197292636,2.5803244590789216,4.070899894645041,4.69618217104035,4.070899894645041,280.60196656962677,0.18723944937238607,0.3471249673662821,0.3281198193381912,26.23210145096338,21.89923232469483,0.20908719145601246,0.1976455624857065,0.05570233634488214,0.054721807159158475,0.05475016151182503,0.2405415211850515,0.16517430501586566,0.07536721616918585
3961,Blockchain-Enabled Governance,0.025416732043650286,2541673.2043650285,0.004098874723731919,409887.47237319185,0.029515606767382206,2951560.6767382203,4.0879030402368315,3.8868550304101372,4.612313779973055,3.8868550304101372,232.38849477907556,0.20363717208872523,0.2695985884264086,0.24828740884161857,30.111123896056323,24.211272855349456,0.2384621808977355,0.21927672816974036,0.03643320573860519,0.08045490759066244,0.07904781589984944,0.24571932852110906,0.19593592922911707,0.04978339929199199
3962,Blockchain-Enabled Governance,0.02080355504590542,2080355.504590542,0.004968247125354596,496824.7125354596,0.025771802171260016,2577180.2171260016,2.6946931411920843,4.3619805804972565,5.0680206865428925,4.3619805804972565,256.55736817401606,0.24735316085324233,0.3399060645777951,0.3197146469237663,34.948154564354766,28.77364870407176,0.16009973554628215,0.1502881317438902,0.05598890647689366,0.06128432235639515,0.059402934393386064,0.26819771622710065,0.17667616322667487,0.09152155300042578
3963,Blockchain-Enabled Governance,0.029637099495753976,2963709.9495753977,0.007296140847104813,729614.0847104813,0.03693324034285879,3693324.0342858788,3.391761443738916,4.543814952469724,5.322531546865634,4.543814952469724,262.1682402481629,0.22579632078131276,0.3684955865918741,0.3543105497208703,40.99882044388386,33.260510614348384,0.17643093535367305,0.1590528487661712,0.051752282544065054,0.09849795645341763,0.03849445525846797,0.29007086366269663,0.18874469425595067,0.10132616940674596
3964,Blockchain-Enabled Governance,0.02489579519264516,2489579.519264516,0.0050128574932573056,501285.74932573055,0.029908652685902464,2990865.2685902463,2.916319178934565,4.849445016930443,5.3371283344480425,4.849445016930443,293.1334406896327,0.19951734832145243,0.36436137340479535,0.3483644705910696,22.224225197498306,19.71270145811256,0.211398414250038,0.20208312172932108,0.02503933311017934,0.04406510121546594,0.04390394806189731,0.23674568722340222,0.1130083823875426,0.12373730483585962
3965,Blockchain-Enabled Governance,0.02465366940441826,2465366.940441826,0.0053461950377776115,534619.5037777611,0.02999986444219587,2999986.444219587,3.9573383680852907,4.381691398655278,4.929350751879889,4.381691398655278,285.8823019061563,0.2404325625412256,0.2531398851245861,0.2320497098101366,17.477584237217375,15.130438162865202,0.20252089918786692,0.1992126932389658,0.034645205532623125,0.01633513361913474,0.0833143117848445,0.20875400861872728,0.13429465093660237,0.07445935768212492
3966,Blockchain-Enabled Governance,0.01984657985834019,1984657.985834019,0.007137905958903115,713790.5958903115,0.026984485817243303,2698448.581724331,4.342006408852362,4.573185193786389,5.1237769271694145,4.573185193786389,302.45333685302666,0.2475697281549215,0.23128622176020835,0.2200163792763201,23.49337596698333,20.393296629179247,0.21955875764185226,0.2063783527954415,0.02319731001100335,0.06003133278751219,0.048726821676271535,0.22797042399380474,0.13195546447478707,0.09601495951901767
3967,Blockchain-Enabled Governance,0.0284389047028418,2843890.47028418,0.005566638807233248,556663.8807233247,0.03400554351007505,3400554.3510075044,3.0542212257937944,4.384175043851589,4.975564962383105,4.384175043851589,236.6111817818052,0.18675076661320486,0.3260510605442905,0.30241572992355525,31.108415327936015,26.494209562890852,0.19893613717682773,0.18970495136186666,0.02943418902492954,0.046402759930719684,0.07248966030437021,0.247922321462287,0.14832660926001945,0.09959571220226754
3968,Blockchain-Enabled Governance,0.024036479569632497,2403647.9569632495,0.006682914929548346,668291.4929548346,0.030719394499180843,3071939.449918084,3.5317114287898757,4.08722448300611,4.8736706035185176,4.08722448300611,275.28332370204254,0.1547332071912677,0.28741233492449064,0.2690311119481508,18.48085836095635,14.896844719492723,0.22947837859138973,0.21549943633451346,0.0690607719823411,0.06091616274562944,0.06395418965288655,0.20180695835394452,0.1939311243808571,0.007875833973087415
3969,Blockchain-Enabled Governance,0.02892155855650525,2892155.855650525,0.0054506314855879,545063.14855879,0.03437219004209315,3437219.004209315,3.012174001488586,4.44954429052849,4.97503057492069,4.44954429052849,282.29677964498245,0.14796756853651666,0.25962099718700143,0.24884639570498723,26.190278191824124,22.847317308908547,0.18255484498780972,0.17243709781069838,0.030716963321565073,0.05542305479641994,0.041501271464007956,0.20844128030327358,0.12764128958199297,0.0807999907212806
3970,Blockchain-Enabled Governance,0.02200433189007681,2200433.189007681,0.004876657980135462,487665.7980135462,0.02688098987021227,2688098.987021227,3.614647305207887,4.287345230206731,4.632556008022047,4.287345230206731,285.4239904860434,0.21501238308886111,0.29455949566218753,0.2846789832122878,25.628889438875113,23.269593360284816,0.19933106032206072,0.19108604971672788,0.017149366543300886,0.04136340112780882,0.033543350648695784,0.23534707316048015,0.09205611831980548,0.14329095484067467
3971,Blockchain-Enabled Governance,0.033432062130147794,3343206.2130147796,0.005541913183159972,554191.3183159973,0.03897397531330776,3897397.531330777,3.654538133947049,4.595534965494619,5.550335183556808,4.595534965494619,284.84820304996043,0.26430545720015197,0.3043637523429775,0.28339778040844726,19.37459575558917,15.272404437732773,0.2234494858659228,0.1997092265266949,0.036601419810054936,0.10624441245513924,0.0688845888287788,0.23080701428016867,0.211730421093973,0.019076593186195673
3972,Blockchain-Enabled Governance,0.024489953484172024,2448995.3484172025,0.009072436929985514,907243.6929985514,0.03356239041415754,3356239.041415754,3.1461197915321395,4.130696570026473,4.864169467463928,4.130696570026473,257.39553442923807,0.12776556902755465,0.256880362897508,0.24238291370037682,45.98953435464255,37.26163474101259,0.17605606069172341,0.1607102853513612,0.046179404343905876,0.08716414124040223,0.05643658017921546,0.25856414939873196,0.18978012576352357,0.06878402363520839
3973,Blockchain-Enabled Governance,0.028275293571220668,2827529.357122067,0.003608697895146446,360869.7895146446,0.03188399146636711,3188399.1466367114,2.6277242600316555,4.186478264365651,5.127896698299538,4.186478264365651,238.7349131129239,0.19972521341542718,0.22751485772479688,0.21079783544498348,39.20777561024873,30.18015081597411,0.20408215674233776,0.1778400554636412,0.028188294902033846,0.1285859660520361,0.07347661795360369,0.25417421113951,0.23025087890767362,0.023923332231836375
3974,Blockchain-Enabled Governance,0.02464002270416145,2464002.2704161447,0.007863587424321009,786358.7424321009,0.032503610128482456,3250361.012848246,3.0314421952238497,4.356322439529751,5.039153671798401,4.356322439529751,284.4633581489921,0.16232940008303778,0.3339401612189005,0.30993660860785444,31.95160011427148,26.56501302459642,0.19512882141781937,0.18281680106887493,0.03360914753075234,0.06309688266184588,0.07187980182866226,0.24412867235236352,0.16858583202126048,0.07554284033110303
3975,Blockchain-Enabled Governance,0.02060675838372348,2060675.8383723479,0.006130594701904702,613059.4701904702,0.026737353085628184,2673735.308562818,2.7822658733618897,4.925997337546575,5.576016848275461,4.925997337546575,293.69187937097706,0.20320260687990352,0.2955088409432453,0.2819299632418948,40.37865072084154,34.36800307282307,0.20468245607938154,0.19443034007677137,0.052818328387814625,0.050087907869515225,0.04595083401906894,0.2769301815500723,0.14885707027639877,0.12807311127367355
3976,Blockchain-Enabled Governance,0.022260713430531594,2226071.3430531593,0.0088699449155691,886994.4915569101,0.031130658346100695,3113065.834610069,3.8797069930805055,3.6266013988494628,4.390561619379117,3.6266013988494628,299.3303589729759,0.24645781381976042,0.2699107589344184,0.23873352919669488,25.109830285478303,19.753467079616694,0.17760289259567616,0.16506917336764654,0.02723638619110106,0.07057159399179043,0.11550939970236167,0.22595794349262566,0.21331737988525318,0.01264056360737248
3977,Blockchain-Enabled Governance,0.0191049475274554,1910494.7527455399,0.004448342941449025,444834.2941449025,0.023553290468904423,2355329.0468904423,2.715955607812152,4.901034352058155,5.703117712384248,4.901034352058155,279.5546871027812,0.2347218413215566,0.37006504753353164,0.33496770776477114,38.85347369407448,31.794956908592862,0.2041134217649665,0.19803800660154938,0.057064260543347664,0.029764897922356398,0.09484100160953551,0.29174392461595416,0.18167016007523956,0.1100737645407146
3978,Blockchain-Enabled Governance,0.020213145269328915,2021314.5269328915,0.0050261971158581204,502619.71158581204,0.025239342385187036,2523934.2385187037,3.773934733122023,4.040171841131789,4.637372769173515,4.040171841131789,278.87004464484517,0.2760374443011137,0.3305818283250313,0.3134092221263139,33.966244882035056,28.36085971848114,0.20449752935891694,0.19153219975620817,0.04968058560698092,0.06340091072666748,0.05194661269110387,0.28147299008569837,0.1650281090247523,0.11644488106094608
3979,Blockchain-Enabled Governance,0.027975972619142326,2797597.2619142327,0.0036219244525259936,362192.44525259937,0.03159789707166832,3159789.707166832,4.083796372140727,3.6329946164042664,4.431001952841332,3.6329946164042664,297.7808940846911,0.19844079917146162,0.28973881047079647,0.2764135313202506,23.659240688961262,18.458235258465503,0.2045604163222607,0.17900963557712116,0.048933317867622145,0.12490579167030698,0.0459906601013984,0.22062303701807962,0.21982976963932754,0.0007932673787520717
3980,Blockchain-Enabled Governance,0.029313300167420172,2931330.016742017,0.0031218955328151813,312189.5532815181,0.032435195700235356,3243519.5700235353,3.966865602331091,4.587932267742266,5.470010705390576,4.587932267742266,289.5521341181229,0.2179510301473738,0.27387166516829237,0.25984429523028596,33.85373509936082,27.03616656527964,0.17985850286976168,0.1632552479660273,0.05785141100191123,0.09231287172315153,0.051218770402504735,0.24883163387248994,0.2013830531275675,0.04744858074492245
3981,Blockchain-Enabled Governance,0.01957194664776806,1957194.664776806,0.005372027811389245,537202.7811389245,0.024943974459157307,2494397.4459157307,3.1813666155801563,4.072424184515715,4.7583027484873135,4.072424184515715,231.15407318441453,0.25494709442723784,0.32640742208634016,0.3169680629516413,30.231474507881824,24.736782861402332,0.19415929234722062,0.17239589425358468,0.04074463241166766,0.11209042755839804,0.028918947597343432,0.26092378328417937,0.18175400756740911,0.07916977571677025
3982,Blockchain-Enabled Governance,0.0265121400472327,2651214.00472327,0.003466447642955667,346644.7642955667,0.029978587690188366,2997858.769018837,2.845164420373239,4.578482651486705,5.13475727585756,4.578482651486705,266.42126601193155,0.22223336861469664,0.3257504996136593,0.3055506385549861,29.94603032956175,25.878168412929366,0.1976452484826559,0.18951266048605475,0.03268214918650485,0.04114739948992403,0.06201022280128589,0.25388472597487033,0.13583977147771475,0.11804495449715557
3983,Blockchain-Enabled Governance,0.026361518429852966,2636151.8429852966,0.006012912121406181,601291.2121406181,0.032374430551259145,3237443.0551259145,3.4566636097626233,4.551545425760303,5.2049030097743065,4.551545425760303,288.80825260684975,0.2732407457948723,0.3518321626493694,0.3180361835732023,42.500343520084556,35.506501504190226,0.2085834354171855,0.20611355534626197,0.056661344170019855,0.011841209087306251,0.09605710524494505,0.3109468425601777,0.16455965850227117,0.14638718405790652
3984,Blockchain-Enabled Governance,0.025118843300645274,2511884.330064527,0.0058231130450695145,582311.3045069515,0.03094195634571479,3094195.6345714787,3.8302458412578244,4.776193914194105,5.504810620571756,4.776193914194105,299.5078556624838,0.17007841025584475,0.21620574809278034,0.20882281603383795,27.643708171626788,23.177639571958146,0.23405987630183137,0.21352739730356612,0.03968732730376679,0.08772318999172513,0.034147714036604396,0.22059713961150068,0.1615582313320963,0.05903890827940439
3985,Blockchain-Enabled Governance,0.027934298973720254,2793429.8973720255,0.008521139054102116,852113.9054102115,0.03645543802782237,3645543.802782237,4.023065323730388,4.555100591316449,5.3847098434207075,4.555100591316449,278.1517691206886,0.15195593686417613,0.31393205895185067,0.2916471798390183,41.90441526749058,33.76643895100811,0.17025092986551932,0.15390243063051298,0.027191099160219372,0.09602590275377627,0.07098631209324929,0.26050727364394766,0.19420331400724494,0.06630395963670271
3986,Blockchain-Enabled Governance,0.02171426231237046,2171426.231237046,0.008117928980160607,811792.8980160607,0.02983219129253107,2983219.1292531067,3.1932961018114825,4.336605983126908,4.859558798817191,4.336605983126908,256.2200140071474,0.15461235954639982,0.2750663307109042,0.2578791705425957,38.2847386456246,33.09095508222004,0.23394012145516022,0.22224385164815472,0.023181437222754366,0.049996852759809,0.062483693020111086,0.26064410284403156,0.13566198300267446,0.1249821198413571
3987,Blockchain-Enabled Governance,0.022594334000032832,2259433.4000032833,0.004660635213612112,466063.5213612112,0.027254969213644946,2725496.9213644946,2.2299479902073176,4.938930255479844,5.483529572830626,4.938930255479844,293.41188955909126,0.24566967811524038,0.3774694439234274,0.36545602043074754,28.386446688763534,24.80072482878218,0.2234190539650579,0.20887772971769292,0.029406454407464887,0.06508542574725623,0.031826214508416995,0.2718873961106734,0.12631809466313812,0.1455693014475353
3988,Blockchain-Enabled Governance,0.029922157409988846,2992215.7409988847,0.008259219726782733,825921.9726782733,0.03818137713677158,3818137.713677158,4.672771837672631,4.002480349096884,4.599964237215041,4.002480349096884,253.27849752141375,0.13250793524769844,0.22228040801771984,0.20998455812371378,36.598062323319205,30.74757617498428,0.19409305707206911,0.1832401075887985,0.04862475399978253,0.0559162169270217,0.055316840578346585,0.2307281093038246,0.15985781150515083,0.07087029779867376
3989,Blockchain-Enabled Governance,0.03650327510959465,3650327.5109594646,0.0031442394716147655,314423.94716147654,0.039647514581209416,3964751.458120941,3.7749475335554665,4.140123183338025,4.993873295282428,4.140123183338025,267.970419736053,0.23834262651478544,0.29873633213287903,0.2665561494604627,19.5825586315979,15.503379910435644,0.20307564556487617,0.18724791259967266,0.022645623010068602,0.07794008445068346,0.10772102088373521,0.21845654056550076,0.20830672834448727,0.010149812221013493
3990,Blockchain-Enabled Governance,0.039140933816935446,3914093.381693545,0.006731402099414973,673140.2099414973,0.04587233591635042,4587233.591635042,2.7584113970435746,4.439766373055992,5.264238910309604,4.439766373055992,277.6404866036022,0.19634369705425703,0.3239484701970552,0.31011264777391373,30.022596888286714,24.1793088282179,0.18628816247756227,0.16611951530356023,0.043653864581804244,0.10826585493016111,0.04270994832827966,0.2427061233090972,0.19462966784024502,0.04807645546885217
3991,Blockchain-Enabled Governance,0.03657143668456773,3657143.668456773,0.005903350547646205,590335.0547646205,0.042474787232213936,4247478.723221393,3.4397793622615915,4.168161186416112,5.069083416344263,4.168161186416112,290.3076598716512,0.22141649673257632,0.3294682499474869,0.29640185660259116,17.07327513486284,13.396604915049448,0.19978107339262832,0.18321381461249264,0.03205652857908292,0.08292706860962826,0.10036291311883962,0.211657774561374,0.2153465103075508,-0.0036887357461768133
3992,Blockchain-Enabled Governance,0.02606976182897224,2606976.1828972236,0.0049190053500922735,491900.53500922734,0.030988767179064514,3098876.717906451,2.1482241923057486,4.524069792370247,5.111006112620591,4.524069792370247,272.5743298397689,0.228662995637619,0.3143348997248691,0.29698485245063394,22.53505799191035,19.33797074760955,0.21969078874497744,0.204969686492898,0.01966737201594559,0.06700828166795855,0.05519605773784998,0.23541031499848708,0.14187171142175414,0.09353860357673294
3993,Blockchain-Enabled Governance,0.021025185707183012,2102518.570718301,0.007328202706323895,732820.2706323895,0.028353388413506906,2835338.8413506905,3.3524563627060755,4.311495603586559,5.279302675058978,4.311495603586559,284.58927219817593,0.19213010766844635,0.29717220196501304,0.2695180896401915,26.91101180038001,20.900908836620467,0.15610707889524703,0.14235959303370696,0.042210482713127585,0.0880644616428001,0.09305753412318599,0.21825907850471665,0.22333247847911367,-0.005073399974397014
3994,Blockchain-Enabled Governance,0.027126841727363477,2712684.1727363477,0.004912381476517284,491238.1476517284,0.032039223203880765,3203922.320388076,2.9024184582712986,3.8638822112235665,4.897782542071983,3.8638822112235665,298.0321001300386,0.15405253256212026,0.3574394619668058,0.32151604590060434,18.577715587668038,13.83079290825338,0.22670921989073145,0.2075331197881804,0.07043036748497096,0.08458456216202177,0.10050209864499395,0.21043276903070018,0.2555170282919867,-0.04508425926128651
3995,Blockchain-Enabled Governance,0.023895597146035417,2389559.714603542,0.00566584903552884,566584.903552884,0.02956144618156426,2956144.6181564257,3.0442023316540108,5.423661372676028,5.770715008237256,5.423661372676028,242.4749534920972,0.2124762736875746,0.3079957335807467,0.2936822169131085,40.68275737779565,37.543195430712544,0.20158737552794262,0.19715358736330563,0.008704333517241156,0.021994374166662032,0.04647310045898965,0.2831921807787287,0.07717180814289284,0.20602037263583586
3996,Blockchain-Enabled Governance,0.016429006792209426,1642900.6792209425,0.006452143942549688,645214.3942549689,0.022881150734759114,2288115.0734759113,2.9140779105525576,3.9337430582522317,4.685171266515152,3.9337430582522317,256.2471618519983,0.2705125340866943,0.3021436373190197,0.2802916434164003,40.024803699551434,31.74067922630959,0.2060495331689546,0.1869252847404665,0.04183773088513386,0.09281384012069954,0.07232319732600187,0.29049219448872454,0.20697476833183528,0.08351742615688926
3997,Blockchain-Enabled Governance,0.023291690630800208,2329169.0630800207,0.004535042788062172,453504.27880621725,0.02782673341886238,2782673.341886238,2.781466335677702,3.7904086687863447,4.55321888877678,3.7904086687863447,301.73801117841384,0.1226039714591149,0.34654274115759626,0.323592552408904,11.85569273873535,9.521707328111217,0.1987905344571092,0.17663637084258713,0.019195316674456623,0.11144476106482837,0.06622614189530888,0.17509567427341236,0.1968662196345939,-0.02177054536118153
3998,Blockchain-Enabled Governance,0.028542946021224955,2854294.6021224954,0.0036717374711288915,367173.74711288913,0.032214683492353846,3221468.3492353847,3.2051640974367164,4.724583602209195,5.123394481163393,4.724583602209195,313.76023082916436,0.16737391713746824,0.2941486202800446,0.27654997470470605,18.93496013669165,17.167691890642732,0.1848967344131595,0.18027365072915308,0.00850092046694107,0.025003598352775467,0.05982909441690983,0.1990267673176715,0.09333361323662637,0.10569315408104513
3999,Blockchain-Enabled Governance,0.024276218306300872,2427621.8306300873,0.00650658722307678,650658.722307678,0.030782805529377653,3078280.552937765,2.8405896856745025,4.448101327707839,4.9623235841987805,4.448101327707839,288.68460356754224,0.2498814494218417,0.31144317002601185,0.2997813070193265,43.06295517563567,37.278142007727894,0.19346310377742265,0.17890754811747905,0.02165241435285189,0.07523685589521818,0.03744459384263058,0.2963423763156025,0.13433386409070064,0.16200851222490187
4000,Blockchain-Enabled Governance,0.02502431955197345,2502431.955197345,0.00411117228553252,411117.228553252,0.02913549183750597,2913549.183750597,3.273333671588698,4.287524991605399,4.6306492457980895,4.287524991605399,264.91996673002035,0.13735534848019132,0.28111911466405787,0.26421860836111044,11.542406331930383,10.540508462286137,0.20011480152619154,0.1984940574609283,0.018583734929111678,0.008099071397530442,0.06011866650598917,0.17143329215329314,0.08680147283263129,0.08463181932066186
4001,Blockchain-Enabled Governance,0.034276527858866104,3427652.7858866104,0.0042568957597931955,425689.5759793196,0.0385334236186593,3853342.36186593,3.426044732371201,4.87565782043323,5.362200568167688,4.87565782043323,264.5542966786892,0.11423577250432856,0.26514183336291874,0.25857523617326555,44.098397321378314,39.06280530591163,0.19620914718811178,0.1836834102872044,0.025584853204044192,0.06383870008312399,0.024766356581177384,0.25849003489667133,0.11418990986834557,0.14430012502832576
4002,Blockchain-Enabled Governance,0.02448919615273909,2448919.615273909,0.004190858539950425,419085.8539950425,0.028680054692689513,2868005.4692689516,3.5266634154431675,4.324786146912649,5.0774349387389535,4.324786146912649,292.76088849604815,0.25056389578501775,0.2959518505146921,0.27432298951041784,31.51358598729089,25.63021523943763,0.20443388080489658,0.18960840865674095,0.04109114562385788,0.0725196434650891,0.07308236446793387,0.25944843197439593,0.18669315355688085,0.07275527841751508
4003,Blockchain-Enabled Governance,0.03213385010251173,3213385.010251173,0.006821229773952749,682122.9773952749,0.038955079876464474,3895507.9876464475,3.573484170471474,3.84724610983043,4.579985972865591,3.84724610983043,259.5072190535214,0.2318994839910532,0.28197923180342654,0.2546949756841827,31.11983667793867,24.940317333174185,0.16254376195796566,0.15559159539563688,0.05904086287725732,0.04277104503171671,0.09675980725511116,0.24117127501732505,0.1985717151640852,0.04259955985323985
